ORIGIN_AIRPORT_ID,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
15015,Sterling Municipal,40.61416667,-103.2641667
15015,Sterling Municipal,40.61527778,-103.2647222
15015,Sterling Municipal,40.61416667,-103.2641667
15016,Lambert-St. Louis International,38.74722222,-90.36444444
15016,Lambert-St. Louis International,38.74777778,-90.36
15016,Lambert-St. Louis International,38.74861111,-90.37
15016,St Louis Lambert International,38.74861111,-90.37
15016,Lambert St Louis International,38.74861111,-90.37
15016,St Louis Lambert International,38.74861111,-90.37
15017,Eduardo Gomes,-2.45,-54.7
15018,Stansted,51.88277778,0.23388889
15018,Stansted,51.88277778,0.23388889
15018,Stansted,51.885,0.235
15018,London Stansted,51.885,0.235
15018,Stansted,51.885,0.235
15018,London Stansted,51.885,0.235
15019,Stockholm Metropolitan Area,59.5075,17.94027778
15020,St. Paul Downtown,44.93444444,-93.06
15020,St. Paul Downtown Holman Field,44.93472222,-93.06027778
15021,St. Marys Municipal,41.4125,-78.5025
15022,Stuttgart Airport,48.68833333,9.21
15022,Stuttgart Airport,48.68833333,9.21
15022,Stuttgart Airport,48.69,9.22194444
15023,Charles M. Schulz - Sonoma County,38.50916667,-122.8116667
15023,Charles M. Schulz - Sonoma County,38.50888889,-122.8127778
15023,Charles M. Schulz - Sonoma County,38.50972222,-122.8127778
15023,Charles M. Schulz - Sonoma County,38.50888889,-122.8127778
15023,Charles M. Schulz - Sonoma County,38.50972222,-122.8127778
15024,Harry S Truman,18.33722222,-64.97333333
15024,Cyril E King,18.33722222,-64.97333333
15024,Cyril E King,18.33722222,-64.97333333
15026,Shpakovskoye,45.10916667,42.11277778
15026,Shpakovskoye,45.10916667,42.11277778
15026,Shpakovskoye,45.10916667,42.1125
15026,Shpakovskoye,45.10916667,42.11277778
15026,Shpakovskoye,45.10916667,42.1125
15027,Alexander Hamilton,17.70388889,-64.79888889
15027,Alexander Hamilton,17.70388889,-64.79888889
15027,Henry E. Rohlsen,17.70388889,-64.79888889
15027,Henry E. Rohlsen,17.70138889,-64.80194444
15028,Nueva Hesperides International,-31.43666667,-57.98833333
15028,Nueva Hesperides International,-31.43861111,-57.98527778
15029,Santa Terezinha Airport,-10.30027778,-50.45
15030,Witham Field,27.18055556,-80.22138889
15030,Witham Field,27.18166667,-80.22138889
15031,Juanda,-7.37972222,112.7869444
15032,Schloredt,44.39027778,-104.3983333
15033,Door County Cherryland,44.84388889,-87.42138889
15033,Door County Cherryland,44.84361111,-87.42166667
15034,Lamezia Terme Airport,38.90916667,16.23888889
15034,Lamezia Terme Airport,38.90527778,16.24222222
15035,Surigao Airport,9.75888889,125.4791667
15035,Surigao Airport,9.7575,125.4811111
15035,Surigao Airport,9.75527778,125.4811111
15036,Babusheri,42.86666667,41.11666667
15036,Babusheri,42.86666667,41.11666667
15037,Satu Mare Airport,47.8,22.88333333
15037,Satu Mare Airport,47.70333333,22.88583333
15037,Satu Mare Airport,47.70333333,22.88555556
15037,Satu Mare Airport,47.70333333,22.88583333
15037,Satu Mare Airport,47.70333333,22.88555556
15039,Sui Airport,28.64888889,69.1725
15039,Sui Airport,28.64555556,69.17638889
15040,Sumter Airport,33.995,-80.3625
15040,Sumter Airport,33.995,-80.36138889
15041,Friedman Memorial,43.50416667,-114.3083333
15041,Friedman Memorial,43.50388889,-114.2955556
15042,Sunriver Airport,43.87333333,-121.4538889
15042,Sunriver Airport,43.87638889,-121.4530556
15043,Spirit of St. Louis,38.66194444,-90.65
15043,Spirit of St. Louis,38.66222222,-90.65194444
15044,Sumbawanga Airport,-7.94555556,31.61
15044,Sumbawanga Airport,-7.95055556,31.61166667
15044,Sumbawanga Airport,-7.94861111,31.61055556
15044,Sumbawanga Airport,-7.95055556,31.61166667
15044,Sumbawanga Airport,-7.94861111,31.61055556
15045,Travis AFB,38.2625,-121.9269444
15045,Travis AFB,38.26277778,-121.9275
15045,Travis AFB,38.26444444,-121.9241667
15045,Travis AFB,38.26277778,-121.9275
15045,Travis AFB,38.26444444,-121.9241667
15046,Fiji Nandi,-18.04111111,178.5661111
15046,Nausori International,-18.04333333,178.5591667
15047,Richard I Bong,46.68972222,-92.09472222
15048,Sioux City Gateway,42.40194444,-96.38416667
15048,Sioux Gateway/Col. Bud Day Field,42.40194444,-96.38416667
15048,Sioux Gateway/Col. Bud Day Field,42.4025,-96.38444444
15048,Sioux Gateway Brig Gen Bud Day Field,42.4025,-96.38444444
15049,Savoonga Airport,63.69333333,-170.4594444
15049,Savoonga Airport,63.68638889,-170.4930556
15050,Sambava Sud,-14.27694444,50.175
15050,Sambava Airport,-14.27694444,50.175
15050,Sambava Airport,-14.28055556,50.17583333
15051,Silver City Grant County,32.63194444,-108.1538889
15051,Grant County,32.63666667,-108.1563889
15052,Arnos Vale,13.14305556,-61.21527778
15052,Arnos Vale,13.14305556,-61.21527778
15052,E. T. Joshua,13.14444444,-61.21083333
15053,Sola,58.87972222,5.63472222
15053,Sola,58.87666667,5.63777778
15053,Sola,58.88,5.63138889
15053,Sola,58.87666667,5.63777778
15053,Sola,58.88,5.63138889
15053,Sola,58.87666667,5.63777778
15054,Statesville Municipal,35.76305556,-80.95527778
15054,Statesville Regional,35.765,-80.95388889
15055,Svolvaer Helle,68.24166667,14.67222222
15055,Helle,68.24333333,14.66916667
15055,Helle,68.2425,14.66861111
15056,Savonlinna Airport,61.95,28.95
15056,Savonlinna Airport,61.94305556,28.945
15057,Hunter AAF,32.01,-81.14583333
15057,Hunter AAF,32.01,-81.14611111
15058,Sheremetyevo,55.97277778,37.41472222
15058,Sheremetyevo,55.97277778,37.41472222
15059,Kuito Airport,-12.40416667,16.95666667
15059,Kuito Airport,-12.40472222,16.94805556
15059,Kuito Airport,-12.40444444,16.94805556
15059,Kuito Airport,-12.40472222,16.94805556
15059,Kuito Airport,-12.40444444,16.94805556
15059,Kuito Airport,-12.405,16.94694444
15059,Kuito Airport,-12.40444444,16.94805556
15060,Seville Airport,37.41805556,-5.89305556
15061,Stevens Village Airport,66.00944444,-149.0941667
15061,Stevens Village Airport,66.01694444,-149.0544444
15062,Savusavu Airport,-16.80277778,179.3444444
15062,Savusavu Airport,-16.80277778,179.3405556
15062,Savusavu Airport,-16.80333333,179.3405556
15062,Savusavu Airport,-16.80305556,179.3402778
15062,Savusavu Airport,-16.80277778,179.3405556
15062,Savusavu Airport,-16.80305556,179.3402778
15063,Sparrevohn AFS,61.0975,-155.5722222
15063,Sparrevohn LRRS,61.09722222,-155.5747222
15064,Koltsovo,56.74305556,60.80277778
15064,Koltsovo,56.74305556,60.80277778
15064,Koltsovo,56.74305556,60.80333333
15064,Koltsovo,56.74305556,60.80305556
15064,Koltsovo,56.74305556,60.80333333
15064,Koltsovo,56.74305556,60.80305556
15065,San Antonio del Tachira,7.84305556,-72.43805556
15065,San Antonio del Tachira,7.84083333,-72.43972222
15065,Juan Vicente Gomez International,7.84083333,-72.43972222
15065,San Antonio del Tachira,7.84083333,-72.43972222
15065,Juan Vicente Gomez International,7.84083333,-72.43972222
15066,Waisha,23.42722222,116.7622222
15067,Shaw River Airport,-21.51666667,119.3666667
15068,Stawell Airport,-37.07166667,142.7405556
15068,Stawell Airport,-37.07166667,142.7402778
15069,Seward Airport,60.13333333,-149.4180556
15069,Seward Airport,60.12694444,-149.4188889
15069,Seward Airport,60.13,-149.4169444
15069,Seward Airport,60.12694444,-149.4188889
15069,Seward Airport,60.13,-149.4169444
15070,Stewart International,41.50583333,-74.09722222
15070,Stewart International,41.50416667,-74.10472222
15070,New York Stewart International,41.50416667,-74.10472222
15072,Segrate,45.48333333,9.31666667
15073,Spanish Wells Airport,24.86666667,-77.48333333
15074,Searcy Field,36.15888889,-97.08555556
15074,Stillwater Regional,36.16138889,-97.08583333
15075,Sumbawa Besar,-8.49333333,117.4208333
15076,Swansea Airport,51.60055556,-4.07
15076,Swansea Airport,51.60527778,-4.06777778
15077,Suwon Airport,37.23944444,127.0069444
15078,Avenger Field,32.4675,-100.4666667
15078,Avenger Field,32.46722222,-100.4666667
15078,Avenger Field,32.4675,-100.4666667
15078,Avenger Field,32.46722222,-100.4666667
15079,Strasbourg International,48.53694444,7.6275
15079,Entzheim,48.53833333,7.62833333
15079,Strasbourg Entzheim,48.53833333,7.62833333
15079,Entzheim,48.53833333,7.62833333
15079,Strasbourg Entzheim,48.53833333,7.62833333
15080,West Sale,-38.09416667,146.9625
15080,West Sale,-38.09166667,146.9652778
15081,Schonefeld,52.39194444,13.52333333
15081,Schonefeld,52.39194444,13.52333333
15081,Schonefeld,52.36222222,13.50055556
15081,Brandenburg,52.36222222,13.50055556
15081,Schonefeld,52.36222222,13.50055556
15081,Schoenefeld,52.36222222,13.50055556
15081,Schonefeld,52.39194444,13.52333333
15081,Schoenefeld,52.36222222,13.50055556
15082,Senanga Airport,-16.11944444,23.28194444
15082,Senanga Airport,-16.11305556,23.29833333
15083,Sligo Airport,54.28416667,-8.59833333
15083,Sligo Airport,54.28027778,-8.59916667
15084,Juliana,18.04361111,-63.11194444
15084,Princess Juliana International,18.04361111,-63.11194444
15084,Princess Juliana International,18.04361111,-63.11194444
15084,Princess Juliana International,18.04083333,-63.10944444
15084,Princess Juliana International,18.04083333,-63.10888889
15084,Princess Juliana International,18.04083333,-63.10944444
15084,Princess Juliana International,18.04083333,-63.10888889
15085,Sheldon Point Airport,62.53333333,-164.8333333
15085,Sheldon Point Airport,62.52055556,-164.8477778
15085,Nunam Iqua,62.52055556,-164.8477778
15085,Sheldon Point Airport,62.52055556,-164.8477778
15085,Nunam Iqua,62.52055556,-164.8477778
15086,Soldotna Airport,60.47555556,-151.0363889
15086,Soldotna Airport,60.475,-151.0383333
15086,Soldotna Airport,60.47527778,-151.0397222
15086,Soldotna Airport,60.475,-151.0383333
15086,Soldotna Airport,60.47527778,-151.0397222
15087,Srinagar Airport,33.98805556,74.77527778
15087,Srinagar Airport,33.98722222,74.77388889
15088,Soddu Airport,6.83611111,37.775
15089,Sidney Municipal,42.30944444,-75.41083333
15089,Sidney Municipal,42.3025,-75.41583333
15090,Shemya AFB,52.7175,174.0894444
15090,Eareckson AS,52.71222222,174.1136111
15091,Seal Bay Airport,58.38333333,-152.2333333
15092,Sydney International/Kingsford Smith,-33.94416667,151.1758333
15092,Sydney International,-33.94611111,151.1772222
15092,Sydney International,-33.94916667,151.1813889
15092,Sydney International,-33.94611111,151.1772222
15092,Sydney International,-33.94916667,151.1813889
15093,Bomar Field-Shelbyville Municipal,35.56083333,-86.4425
15093,Bomar Field-Shelbyville Municipal,35.55944444,-86.4425
15094,Carleton,44.47555556,-93.01611111
15094,Stanton Airport,44.47555556,-93.01638889
15094,Stanton Airfield,44.47555556,-93.01638889
15095,Shonai Airport,38.81111111,139.7863889
15095,Shonai Airport,38.81222222,139.7872222
15096,Syracuse Hancock International,43.11055556,-76.1025
15096,Syracuse Hancock International,43.11111111,-76.10638889
15097,Saint-Yan Airport,46.41388889,4.01527778
15097,Saint-Yan Airport,46.4125,4.01333333
15097,Saint-Yan Airport,46.41222222,4.01333333
15098,Phoenix International,18.30277778,109.4122222
15099,Stornoway Airport,58.21388889,-6.32777778
15099,Stornoway Airport,58.21555556,-6.33111111
15099,Stornoway Airport,58.21388889,-6.33083333
15099,Stornoway Airport,58.21555556,-6.33111111
15099,Stornoway Airport,58.21388889,-6.33083333
15100,Shiraz International,29.54027778,52.59083333
15100,Shiraz Shahid Dastghaib International,29.53916667,52.59
15100,Shahid Dastghaib International,29.53916667,52.59
15100,Shiraz Shahid Dastghaib International,29.53916667,52.59
15100,Shahid Dastghaib International,29.53916667,52.59
15101,Soyo Airport,-6.13888889,12.37638889
15101,Soyo Airport,-6.14111111,12.37138889
15101,Soyo Airport,-6.14111111,12.37166667
15101,Soyo Airport,-6.14111111,12.37138889
15101,Soyo Airport,-6.14111111,12.37166667
15102,Sultan Abdul Aziz Shah International,3.13027778,101.5513889
15102,Sultan Abdul Aziz Shah International,3.13055556,101.5494444
15103,Santa Cruz Airport,10.25472222,-85.58416667
15104,Sheffield City,53.33333333,-1.48333333
15105,Carsamba,41.25416667,36.5675
15105,Carsamba,41.25444444,36.56722222
15106,Salzburg Airport,47.79305556,13.00555556
15106,Salzburg Airport,47.79333333,13.00444444
15106,Salzburg Airport,47.79444444,13.00333333
15106,Salzburg Airport,47.79333333,13.00388889
15106,Salzburg Airport,47.79333333,13.00444444
15106,Salzburg Airport,47.79333333,13.00388889
15107,Skukuza Airport,-24.9625,31.58611111
15107,Skukuza Airport,-24.96083333,31.58861111
15108,Whiteman AFB,38.73027778,-93.54777778
15109,Szombathely Airport,47.28333333,16.63333333
15109,Szombathely Airport,47.28333333,16.63333333
15110,Santa Paula Airport,34.34722222,-119.0602778
15110,Santa Paula Airport,34.34694444,-119.0616667
15111,San Cristobal de Las Casas,16.68888889,-92.53055556
15111,San Cristobal de Las Casas,16.69027778,-92.53
15112,Schwerin Parchim,53.42694444,11.78333333
15113,Bao'an International,22.63916667,113.8105556
15113,Bao'an International,22.63916667,113.8019444
15113,Bao'an International,22.63916667,113.8105556
15113,Bao'an International,22.63916667,113.8019444
15114,Goleniow,53.58333333,14.9
15114,Goleniow,53.58472222,14.90222222
15115,Crown Point,11.14638889,-60.83666667
15115,Crown Point,11.14972222,-60.83222222
15115,A.N.R. Robinson International,11.14972222,-60.83222222
15115,Crown Point,11.14972222,-60.83222222
15115,A N R Robinson International,11.14972222,-60.83222222
15116,Daniel Z. Romualdez,11.23444444,125.0194444
15116,Daniel Z. Romualdez,11.2275,125.0277778
15117,Las Animas County,37.25972222,-104.3391667
15118,Taegu International,35.89027778,128.6605556
15119,Tafaraoui,35.54194444,-0.53083333
15119,Tafaraoui,35.5425,-0.53222222
15120,Tagbilaran Airport,9.66416667,123.8541667
15120,Tagbilaran Airport,9.66555556,123.8536111
15121,Tanna (Lenakel),-19.52055556,169.2527778
15121,Tanna Island Airport,-19.52055556,169.2527778
15122,Taiz Airport,13.68888889,44.1375
15122,Taiz/Ganed,13.68472222,44.13805556
15122,Taiz International,13.68611111,44.13888889
15122,Taiz International,13.68611111,44.13861111
15122,Taiz International,13.68611111,44.13888889
15122,Taiz International,13.68611111,44.13861111
15123,Takamatsu Airport,34.29027778,134.0730556
15123,Takamatsu Airport,34.21416667,134.0155556
15124,Ralph M Calhoun Memorial,65.175,-152.1080556
15124,Ralph M Calhoun Memorial,65.17444444,-152.1094444
15124,Ralph M Calhoun Memorial,65.17444444,-152.1080556
15124,Ralph M Calhoun Memorial,65.17444444,-152.1094444
15124,Ralph M Calhoun Memorial,65.17444444,-152.1080556
15125,General Francisco Javier Mina International,22.27444444,-97.80166667
15125,General Francisco Javier Mina International,22.29638889,-97.86583333
15127,Liuting,36.26611111,120.3744444
15128,Tapachula International,14.79444444,-92.37
15129,Grottaglie,40.51777778,17.40194444
15129,Grottaglie,40.51083333,17.405
15129,Taranto Grottaglie,40.51083333,17.405
15129,Grottaglie,40.51083333,17.405
15129,Taranto Grottaglie,40.51083333,17.405
15130,Tashkent Airport,41.2575,69.28083333
15130,Tashkent Yuzhny,41.2575,69.28083333
15130,Tashkent Yuzhny,41.25666667,69.28166667
15130,Tashkent Yuzhny,41.2575,69.28
15130,Tashkent Yuzhny,41.2575,69.28083333
15130,Tashkent Yuzhny,41.2575,69.28111111
15130,Tashkent Islam Karimov,41.2575,69.28111111
15131,Poprad-Tatry Airport,49.07194444,20.24027778
15131,Poprad-Tatry Airport,49.07194444,20.24027778
15131,Tatry,49.07361111,20.24111111
15131,Poprad-Tatry International,49.07361111,20.24111111
15131,Tatry,49.07361111,20.24111111
15131,Poprad Tatry International,49.07361111,20.24111111
15131,Poprad Tatry,49.07361111,20.24111111
15132,Tau Airport,-14.22916667,-169.5111111
15132,Tau Airport,-14.22916667,-169.5111111
15133,Taliabu Airport,-1.8,124.8
15134,Tuy Hoa Airport,13.04416667,109.3397222
15134,Tuy Hoa Airport,13.04416667,109.3397222
15134,Tuy Hoa Airport,13.04944444,109.3336111
15134,Tuy Hoa Airport,13.04833333,109.3338889
15134,Tuy Hoa Airport,13.04944444,109.3336111
15134,Tuy Hoa Airport,13.04833333,109.3338889
15135,Tabiteuea Airport,-1.23194444,174.78
15135,Tabiteuea Airport,-1.23194444,174.78
15135,Tabiteuea Airport,-1.22444444,174.7755556
15136,The Bight,24.3,-75.45
15137,Tableland Airport,-17.3,126.9166667
15138,Forney AAF,37.74138889,-92.14055556
15138,Waynesville-St. Robert Regional Forney Field,37.74166667,-92.14083333
15139,Tabora Airport,-5.0725,32.8375
15139,Tabora Airport,-5.07583333,32.83027778
15139,Tabora Airport,-5.07611111,32.83055556
15139,Tabora Airport,-5.07583333,32.83027778
15139,Tabora Airport,-5.07611111,32.83055556
15140,Tumbes Airport,-3.56666667,-80.41666667
15140,Cap. FAP Pedro Canga Rodriguez,-3.5525,-80.38138889
15140,Cap. FAP Pedro Canga Rodriguez,-3.55277778,-80.38055556
15141,Statesboro Municipal,32.48333333,-81.73777778
15141,Statesboro-Bulloch County,32.48277778,-81.73694444
15142,Tbilisi International,41.66916667,44.95472222
15142,Tbilisi Airport,41.66916667,44.95472222
15143,Tabatinga Airport,-4.23333333,-69.93333333
15143,Tabatinga Airport,-4.25555556,-69.93583333
15143,Tabatinga Airport,-4.25583333,-69.93583333
15143,Tabatinga Airport,-4.25555556,-69.93583333
15143,Tabatinga Airport,-4.25583333,-69.93583333
15144,Fua Amotu International,-21.24777778,-175.1383333
15144,Fua Amotu International,-21.24111111,-175.1497222
15144,Fua Amotu International,-21.24083333,-175.15
15145,Tabriz International,38.13166667,46.24333333
15145,Tabriz International,38.13305556,46.235
15146,Tennant Creek Airport,-19.63805556,134.1808333
15146,Tennant Creek Airport,-19.63444444,134.1833333
15147,Treasure Cay Airport,26.735,-77.37222222
15147,Treasure Cay Airport,26.74527778,-77.39138889
15148,Tucumcari Municipal,35.18,-103.6047222
15148,Tucumcari Municipal,35.18277778,-103.6030556
15149,Tulcea Airport,45.16666667,28.8
15149,Delta Dunarii,45.06277778,28.71444444
15149,Delta Dunarii,45.0625,28.71444444
15150,Tocoa Airport,15.65888889,-85.99472222
15151,Tchibanga Airport,-2.89805556,10.95972222
15151,Tchibanga Airport,-2.88888889,10.95583333
15152,Tenerife International,28.25888889,-16.45055556
15152,Tenerife Metropolitan Area,28.25888889,-16.45055556
15152,Tenerife Metropolitan Area,28.25888889,-16.45055556
15153,Tuscaloosa Regional,33.22111111,-87.61083333
15153,Tuscaloosa Regional,33.22055556,-87.61138889
15154,McChord AFB,47.13833333,-122.475
15154,McChord Field,47.13777778,-122.4763889
15155,Tehuacan Airport,18.49972222,-97.41777778
15155,Tehuacan Airport,18.49722222,-97.42
15155,Tehuacan Airport,18.49694444,-97.42
15155,Tehuacan Airport,18.49722222,-97.42
15155,Tehuacan Airport,18.49694444,-97.42
15156,La Florida,1.81666667,-78.76666667
15156,La Florida,1.81444444,-78.74916667
15157,Taba International,29.58777778,34.77805556
15157,Taba International,29.58888889,34.77694444
15157,Taba International,29.58777778,34.77805556
15157,Taba International,29.58888889,34.77694444
15157,Taba International,29.58777778,34.77805556
15158,Tacna Airport,-18.06333333,-70.27888889
15158,Coronel Carlos Ciriani Santa Rosa International,-18.05333333,-70.27583333
15159,Truth Or Consequences Municipal,33.23694444,-107.2711111
15159,Truth Or Consequences Municipal,33.23694444,-107.2716667
15159,Truth Or Consequences Municipal,33.23527778,-107.27
15159,Truth Or Consequences Municipal,33.23694444,-107.2716667
15159,Truth Or Consequences Municipal,33.23527778,-107.27
15160,Takotna Airport,62.99277778,-156.0655556
15160,Takotna Airport,62.99277778,-156.0680556
15160,Takotna Airport,62.99361111,-156.0280556
15160,Takotna Airport,62.99305556,-156.0297222
15160,Takotna Airport,62.99277778,-156.0680556
15160,Takotna Airport,62.99305556,-156.0297222
15161,San Luis de Palenque,5.42361111,-71.72444444
15161,San Luis de Palenque,5.41555556,-71.72833333
15161,San Luis de Palenque,5.41388889,-71.72861111
15161,San Luis de Palenque,5.41555556,-71.72833333
15161,San Luis de Palenque,5.41388889,-71.72861111
15162,Teniente Jorge Henrich Arauz,-14.81861111,-64.91805556
15162,Tte Av Jorge Henrich Arauz International,-14.81861111,-64.91805556
15162,Tte Av Jorge Henrich Arauz,-14.81861111,-64.91805556
15162,Tte Av Jorge Henrich Arauz International,-14.81861111,-64.91805556
15163,Person County,36.285,-78.98416667
15163,Person County,36.28472222,-78.98472222
15164,Tradewind,35.16972222,-101.8258333
15164,Tradewind,35.17,-101.8258333
15165,Metcalf Field,41.65,-83.53333333
15166,Tela Airport,15.77166667,-87.48777778
15166,Tela Airport,15.77583333,-87.47583333
15166,Tela Airport,15.77555556,-87.47638889
15167,Teterboro Airport,40.84972222,-74.06222222
15167,Teterboro Airport,40.85,-74.06083333
15168,Thisted Airport,57.07222222,8.70333333
15168,Thisted Airport,57.06888889,8.70527778
15170,Tetlin Airport,63.13388889,-142.5194444
15170,Tetlin Airport,63.125,-142.5183333
15170,Tetlin Airport,63.12472222,-142.5186111
15170,Tetlin Airport,63.125,-142.5183333
15170,Tetlin Airport,63.12472222,-142.5186111
15171,Tatitlek Airport,60.865,-146.68
15171,Tatitlek Airport,60.8725,-146.6911111
15173,Teptep Airport,-5.95138889,146.5719444
15173,Teptep Airport,-5.95527778,146.5625
15173,Teptep Airport,-5.95527778,146.5627778
15174,Lajes Airport,38.75666667,-27.09416667
15174,Lajes Airport,38.76194444,-27.09083333
15174,Lajes Airport,38.76444444,-27.09361111
15175,Tete Chingodzi,-16.10333333,33.63888889
15175,Tete Chingodzi,-16.10472222,33.64027778
15176,Te Anau Airport,-45.46222222,167.7011111
15176,Te Anau Airport,-45.53305556,167.6530556
15177,Telluride Regional,37.95388889,-107.9083333
15177,Telluride Regional,37.95388889,-107.9088889
15178,Tezpur Airport,26.71083333,92.79611111
15178,Tezpur Airport,26.70972222,92.78444444
15179,Tefe Airport,-3.4,-64.68333333
15179,Tefe Airport,-3.38305556,-64.72416667
15180,Tufi Airport,-9.07777778,149.32
15180,Tufi Airport,-9.07611111,149.3197222
15180,Tufi Airport,-9.07583333,149.32
15181,Tenerife Norte,28.475,-16.33055556
15181,Tenerife Norte,28.475,-16.33055556
15181,Tenerife Norte,28.48277778,-16.34222222
15181,Tenerife Norte,28.48277778,-16.34166667
15181,Tenerife Norte,28.48277778,-16.34222222
15181,Tenerife Norte,28.48277778,-16.34166667
15182,Tarbes-Lourdes-Pyrenees,43.17944444,-0.00555556
15183,Tenerife Sur,28.04277778,-16.57055556
15183,Tenerife Sur,28.04277778,-16.57055556
15183,Tenerife Sur,28.04,-16.5725
15183,Tenerife Sur,28.04444444,-16.5725
15183,Tenerife Sur,28.04,-16.5725
15183,Tenerife Sur,28.04444444,-16.5725
15184,Titograd International,42.35833333,19.25194444
15184,Titograd International,42.35833333,19.25194444
15184,Podgorica Airport,42.35833333,19.25194444
15184,Podgorica Airport,42.35805556,19.25416667
15184,Podgorica Airport,42.35805556,19.25416667
15184,Podgorica Airport,42.35944444,19.25194444
15185,Sharpe Field,32.49583333,-85.77916667
15185,Sharpe Field,32.49194444,-85.77555556
15186,Kuala Trengganu Airport,5.38111111,103.1097222
15187,Tonga,-16.90361111,168.5466667
15187,Tongoa Airport,-16.89444444,168.5461111
15187,Tongoa Airport,-16.89111111,168.5513889
15188,Tingo Maria Airport,-9.3,-76.01666667
15188,Tingo Maria Airport,-9.28944444,-76.00527778
15188,Tingo Maria Airport,-9.28944444,-76.005
15189,Transilvania Targu Mures,46.46777778,24.4125
15189,Targu Mures Airport,46.46777778,24.4125
15189,Transilvania Targu Mures,46.46777778,24.4125
15189,Targu Mures Airport,46.46777778,24.4125
15190,Touggourt/Sidi Mahdi,33.05833333,6.08472222
15191,Tanga Airport,-5.08944444,39.07027778
15191,Tanga Airport,-5.09222222,39.07166667
15192,Toncontin International,14.05972222,-87.2175
15192,Toncontin International,14.06027778,-87.2175
15194,Francisco Sarabia,16.76972222,-93.34138889
15195,Northern,35.37888889,-86.24555556
15195,Tullahoma Regional Airport/William Northern Field,35.38,-86.24666667
15195,Tullahoma Regional Airport/William Northern Field,35.38,-86.24638889
15195,Tullahoma Regional Airport/William Northern Field,35.38,-86.24666667
15195,Tullahoma Regional Airport/William Northern Field,35.38,-86.24638889
15196,Teresina Airport,-5.06527778,-42.81777778
15196,Senador Petronio Portella,-5.06,-42.82361111
15197,Tempelhof,52.47472222,13.40333333
15197,Tempelhof,52.47472222,13.40333333
15198,Biloela (Thangool),-24.495,150.5730556
15198,Biloela (Thangool),-24.49388889,150.5761111
15199,Trollhattan Vanersborg,58.32111111,12.34388889
15199,Trollhattan Vanersborg,58.31805556,12.345
15200,Hot Springs County Thermopolis Municipal,43.65833333,-108.2133333
15200,Hot Springs County Thermopolis Municipal,43.65833333,-108.2130556
15201,Mehrabad International,35.68972222,51.31583333
15201,Mehrabad International,35.68944444,51.31277778
15201,Mehrabad International,35.68944444,51.31333333
15201,Mehrabad International,35.68944444,51.31277778
15201,Mehrabad International,35.68944444,51.31333333
15202,Thule Air Base,76.53222222,-68.70333333
15202,Thule Air Base,76.53111111,-68.70305556
15203,York Airport,39.91833333,-76.87416667
15203,York Airport,39.91694444,-76.87305556
15204,Tahoua Airport,14.87277778,5.26388889
15204,Tahoua Airport,14.87555556,5.26583333
15205,Tirana International,41.41694444,19.71666667
15205,Tirana International,41.41472222,19.72055556
15206,Turiacu Airport,-1.73333333,-45.48333333
15207,Tippi Airport,7.20111111,35.41527778
15208,Taif Airport,21.48833333,40.54333333
15208,Taif Airport,21.48666667,40.54055556
15208,Taif Airport,21.48333333,40.54444444
15208,Taif Airport,21.48666667,40.54055556
15208,Taif Airport,21.48333333,40.54444444
15208,Taif International,21.48333333,40.54444444
15209,Tikehau Atoll,-15.11972222,-148.2308333
15209,Tikehau Airport,-15.11972222,-148.2305556
15209,Tikehau Airport,-15.11972222,-148.2311111
15210,Tijuana International,32.54138889,-116.9702778
15210,General Abelardo L. Rodriguez International,32.54111111,-116.97
15211,Tinker AFB,35.41833333,-97.38888889
15211,Tinker AFB,35.41472222,-97.38666667
15212,Timika,-4.53472222,136.8883333
15212,Moses Kilangin,-4.52972222,136.8883333
15212,Mozes Kilangin,-4.52972222,136.8883333
15212,Moses Kilangin,-4.52972222,136.8883333
15212,Mozes Kilangin,-4.52972222,136.8883333
15212,Mozes Kilangin,-4.52972222,136.8875
15213,Tindouf Airport,27.70027778,-8.16722222
15214,Tripoli International,32.66138889,13.16
15214,Tripoli International,32.66361111,13.15916667
15214,Tripoli International,32.66361111,13.15916667
15215,West Tinian,15.00194444,145.625
15215,West Tinian,15.00194444,145.625
15215,Tinian International,14.99916667,145.6194444
15216,Tirupati Airport,13.63277778,79.54138889
15216,Tirupati Airport,13.6325,79.54361111
15217,Thursday Island Airport,-10.58666667,142.2875
15217,Horn Island,-10.58638889,142.29
15218,Timaru Airport,-44.30277778,171.225
15218,Timaru Airport,-44.29888889,171.2258333
15219,Tivat Airport,42.40361111,18.72555556
15219,Tivat Airport,42.40361111,18.72555556
15219,Tivat Airport,42.40444444,18.72111111
15219,Tivat Airport,42.40444444,18.72111111
15219,Tivat Airport,42.40472222,18.72333333
15220,Tacoma Narrows,47.26805556,-122.5769444
15220,Tacoma Narrows,47.26805556,-122.5780556
15221,Space Center Executive,28.51222222,-80.79944444
15221,Space Coast Regional,28.51472222,-80.79916667
15222,Tidjikja Airport,18.56666667,-11.41666667
15222,Tidjikja Airport,18.57,-11.42361111
15222,Tidjikja Airport,18.57027778,-11.42333333
15222,Tidjikja Airport,18.57,-11.42361111
15222,Tidjikja Airport,18.57027778,-11.42333333
15223,Tari Airport,-5.86055556,142.9405556
15223,Tari Airport,-5.84472222,142.9472222
